page_name,page_url,aim[AIM.DynamicCc][avg cluster colors],aim[AIM.DynamicCc][clusters],aim[AIM.EdgeCongestion],aim[AIM.EdgeDensity],aim[AIM.FgContrast],aim[AIM.GridQuality],aim[AIM.HasslerSusstrunk][Colorfulness],aim[AIM.HasslerSusstrunk][dist A],aim[AIM.HasslerSusstrunk][dist B],aim[AIM.HasslerSusstrunk][dist RGYB],aim[AIM.HasslerSusstrunk][std A],aim[AIM.HasslerSusstrunk][std B],aim[AIM.HasslerSusstrunk][std RGYB],aim[AIM.HsvColours][avg Hue],aim[AIM.HsvColours][avg Saturation],aim[AIM.HsvColours][avg Value],aim[AIM.HsvColours][std Saturation],aim[AIM.HsvColours][std Value],aim[AIM.HsvSpectrum][HSV],aim[AIM.HsvSpectrum][Hue],aim[AIM.HsvSpectrum][Saturation],aim[AIM.HsvSpectrum][Value],aim[AIM.JpgFileSize],aim[AIM.LabColours][mean A],aim[AIM.LabColours][mean B],aim[AIM.LabColours][mean Lightness],aim[AIM.LabColours][std A],aim[AIM.LabColours][std B],aim[AIM.LabColours][std Lightness],aim[AIM.Luminance],aim[AIM.PixelSymmetry],aim[AIM.PngFileSize],aim[AIM.QuadtreeDec][balance],aim[AIM.QuadtreeDec][equilibrium],aim[AIM.QuadtreeDec][leaves],aim[AIM.QuadtreeDec][symmetry],aim[AIM.StaticCc],aim[AIM.UniqueRgb],aim[AIM.Wave],aim[AIM.WhiteSpace]
,https://www.bstu.ru/,14,304,0.43616676692425,0.10076141357422,1.077312539266,137,26.028144689825,5.0049896240234,8.5441528320312,9.9021446542499,14.942216975755,17.560709488843,23.05750129355,346.73636906279,0.086415942394493,0.85794146967869,0.17577561679461,0.25983846266207,6672,7671,12125,256,177501,0.2305206485521,-3.6848475436177,83.874355997436,3.5607989058086,8.0964584888603,28.591238343347,75.480316895695,0.87014618923343,307392,0.55031732948289,0.99959706303725,1396,0.47602959650265,1134,2475,0.53967593393719,0.57102432250977
,http://www2.bigpi.biysk.ru/wwwsite/news.php,15,813,0.25652507873109,0.20799560546875,1.0393605923507,152,54.661852948056,24.342407226562,20.851500701904,32.052111804144,34.601955345742,28.84209716886,45.046219406813,236.2773927263,0.22320746272369,0.75458835377413,0.26137576194876,0.23049428247541,18558,34413,21461,256,245751,-1.5944849101893,-2.6759662555841,70.784424727183,14.494339166573,15.59682903179,23.427117621989,62.713003066236,0.59552623767846,1635921,0.93718432589105,0.99984722976643,3682,0.63503318865773,9074,14189,0.60135106895596,0.34816513061523
,http://pgusa.ru/,9,28,0.39668391716438,0.090841674804687,1.0294566981763,119,3.7919246568553,0.15936126708984,0.14223327636719,0.2136031796454,2.752712359955,2.5138403563197,3.7278437029616,359.99287159807,0.0044937306200294,0.91850433947993,0.05997795625463,0.23419984204176,647,2255,2902,256,174051,0.01710370146856,-0.015067188610318,92.017052661691,0.89429586172561,1.0329805853042,23.367293187733,59.901699558961,0.57993970015283,230349,0.33333333333333,0.96484375,16,0.43829100962368,231,391,0.4896429951434,0.66732940673828
,https://www.birsk.ru/,14,367,0.42354446134698,0.12235336303711,1.0640208376174,131,52.938229470954,15.594229888916,20.115595626831,25.452253205768,28.49374700863,35.219706640803,45.302553509223,354.68722140213,0.18094301414229,0.87764911726409,0.31855808195244,0.21623616569899,8772,23081,20266,256,201159,1.3134897037243,-4.4517246690562,83.280594369418,7.1738102003236,16.419937091565,26.91455915321,73.43751590453,0.93016294983657,540789,0.8918339306479,0.99977949823599,2551,0.55288133537653,4967,6822,0.51063634909673,0.37909469604492
,https://bgpu.ru/index.jsp,14,349,0.42222812152882,0.10217666625977,1.0290640510798,246,39.171166470443,13.407122802734,7.8828247070312,15.552808981319,30.732144458024,15.689253197684,34.505323776047,2.7869015215112,0.11301924435808,0.91760657815372,0.24123460592744,0.19182856218004,7489,21431,18410,256,186018,2.3127115602931,1.1724243283222,89.217917522109,12.902401042685,7.14815044712,23.399361815294,63.995989755112,0.69910103390001,265047,0.71323739333192,0.99973970384081,2161,0.51262843182089,4875,2970,0.51402224625527,0.63486938476563
,https://brstu.ru/,17,180,0.50442901437956,0.099604797363281,1.0563127731461,125,23.858662711462,4.0067848205566,5.6050273895264,6.8898952557774,14.003156760109,16.696991765386,21.791694134729,359.57761163991,0.051382168077847,0.94792377845914,0.15876555525211,0.1723509347391,4871,14468,16921,256,193140,0.47302547500161,-1.1513878005149,93.50644593802,5.8787863838579,8.15395480499,19.366676784038,51.264850184023,1.4446614748871,292107,0.73504625374164,0.99964511041009,1585,0.52679931480532,3648,3338,0.49059992395099,0.63653411865234
,http://bgitu.ru/,14,167,0.47280627836381,0.068578338623047,0.95666105904029,61,13.134097221851,1.807551574707,2.6083923339844,3.1734765263374,7.0085714806446,9.9640539887391,12.18205426395,0.88454842049675,0.042862386178591,0.95329008513806,0.1736443487403,0.1906189031462,3609,11961,12565,256,139290,0.016347478447898,0.12261917224325,94.814189281577,2.4141461583644,4.7141767748571,20.186707672126,51.81842094159,0.56715211602789,126621,0.6478363556397,0.99949641897941,1117,0.50600418812207,2170,999,0.47957246908655,0.7694206237793
,https://www.tu-bryansk.ru/,14,92,0.35668326827298,0.052118682861328,1.0173374355563,98,8.8756560267217,0.92101745605469,1.3225128173828,1.6116182260384,4.8872832197906,6.822242257454,8.3921705589102,0.53633142129555,0.019353842878034,0.9601120892693,0.11246562723728,0.17098387320511,2333,8769,9664,256,108711,-0.015103999507962,0.08028646351202,95.814492757833,1.6162045073056,3.1540216067412,17.600032436398,45.18506879601,0.39752958535721,107961,0.52584515997085,0.99903516295026,583,0.49941953486934,1472,1151,0.47652540972331,0.78807907104492
,https://brgu.ru/,16,142,0.39679025013726,0.13155975341797,0.98038603890515,277,12.723345349687,1.5498085021973,2.3349300384521,2.8024640368699,6.7550823294147,9.7757450543961,11.882606138626,0.89059699189108,0.029579657442227,0.84175529330385,0.13521966795634,0.27641601238249,3408,11474,12520,256,182316,0.063248839485317,-0.026665921959342,84.242771482001,3.0396514700987,4.7420607022514,27.748901466653,71.866880523471,0.65655344634533,506499,0.73681903846486,0.99946783349101,1057,0.51877607614002,2206,1939,0.52951819777747,0.62611312866211
,https://www.bsu.ru/,12,328,0.33539844000726,0.085631561279297,0.9618598652061,75,58.266084558884,14.977560424805,19.315693664551,24.442244946433,34.459540174865,37.506698797243,50.933411074954,340.76255467436,0.19753773367516,0.81758993111405,0.326249697889,0.29280707312083,6522,20014,18695,256,125370,3.4173157334248,-5.3655796820422,76.65051451918,10.858834081926,17.468213117184,34.213661249547,91.630138088874,0.25763607696237,362778,0.70621593050196,0.99971945137157,2005,0.64720616529416,4118,5082,0.56247499428706,0.53604507446289
,https://www.vvsu.ru/,12,127,0.26973826989019,0.03291015625,0.83791466578352,12,13.647447850861,1.384423828125,1.6685623168945,2.1681165884797,9.0965071796107,9.2830975857448,12.997012874317,359.62354606193,0.07583472356869,0.12795509188783,0.25462753972705,0.32485961327421,2424,9600,9878,256,82161,0.1294036500923,-0.042070564015895,12.364754126048,2.4058347049988,3.8031845503747,32.171157675937,81.74437178321,1.2009779371181,63519,0.41626018440366,0.99916789940828,676,0.51873839230822,1272,833,0.80020365932241,0.085910034179687
,http://vlsu.ru/,13,775,0.39760412682535,0.18533477783203,1.1566972584127,141,45.761424897626,15.043524169922,42.376072692871,44.967089702609,19.103767148007,26.009282083717,32.271297986843,44.380011264331,0.3239850026603,0.72806079340916,0.23345550954226,0.29591810155627,18187,29068,20432,256,277845,0.66076794598057,8.7980879207956,67.168084987219,9.6508738452073,22.157127245965,32.113155253668,83.83200312934,0.48806565647383,983427,0.93536471769469,0.99983992601024,3514,0.63110357960065,7420,10354,0.57940923728033,-0.15267562866211
,http://www.vstu.ru/,12,387,0.38427761302742,0.10031433105469,1.0429703083148,186,26.159921918053,5.7802284240723,6.7274593353271,8.8695969323827,15.760231977092,17.430436091684,23.499042838338,359.82839566277,0.088795261880262,0.79413640340169,0.2145347157602,0.36301672944636,7891,17603,18715,256,163548,0.70533010492601,-0.14772543573006,77.906162930678,5.2838991190941,8.1964650242866,37.042423931843,95.29408825104,0.84232338612135,546072,0.7380113105811,0.99970990201135,1939,0.58948831585578,4206,5356,0.53280048742729,0.61021423339844
,https://vgasu.ru/,14,59,0.32366808109382,0.043795776367187,0.96038334053898,61,7.0037610573376,0.59673309326172,0.80216369628906,0.99977846558017,4.0504888556087,5.341801514206,6.7038275176636,0.22483052123129,0.011290358224754,0.95370591705921,0.085189160289396,0.1994199644602,1452,7625,7813,256,98790,-0.017773892969932,0.038511544526442,95.232696710873,1.3900693403371,2.4463542010569,20.193362669591,51.629919064725,0.63128257066026,72690,0.33968098958333,0.99661144578313,166,0.50148890113953,945,859,0.47921993313539,0.47582702636719
,https://vspu.ru/,17,139,0.38832956797029,0.10350646972656,0.9341990566601,238,11.895294942,1.593970489502,2.2698963165283,2.7736566494777,6.2403294171153,9.1352415175437,11.063197947157,1.1087040291244,0.023728107196214,0.82468518126245,0.10737863049899,0.31164655945134,3433,10169,11137,256,186678,-0.045571525320741,0.18272039369009,82.449766643101,3.2079246261835,4.5449475215944,30.893371893334,80.260414398905,0.61682352334721,314958,0.75016814175936,0.99954416531605,1234,0.57859829529665,2038,1996,0.53551252782991,0.62494506835938
,https://volsu.ru/,11,572,0.29062624650977,0.10629043579102,1.0343299560735,134,65.693948150491,14.76273651123,29.792906951904,33.249897653148,22.897066479433,50.796938404099,55.718978854546,14.798484741339,0.24101652553061,0.83924807081036,0.35536560351251,0.25865428118141,11570,20748,19354,256,154860,1.0466991218237,8.0779189065864,80.196692722582,7.0042136044575,24.752719390038,28.488199212655,75.422219199289,0.59418698895095,682131,0.87286559901141,0.99978456530065,2611,0.56909053584212,4749,9834,0.52858940091412,0.6079948425293
,https://vogu35.ru/,13,1326,0.32178953906382,0.20919494628906,1.0191249161872,210,57.938162197422,25.238150024414,29.951196289063,39.166801960344,29.952455407193,35.159536300659,46.188121609319,208.25474935914,0.28117017638483,0.74318649291992,0.29187768660816,0.26257435233652,28272,27131,20955,256,266313,-1.3848800002285,-3.7498974046444,68.655025361784,10.895657700156,19.049681639634,28.506641487593,75.227526077048,0.50024104338222,1428879,0.93116491068648,0.99985039893617,3760,0.64660988946685,7445,21699,0.57818846961164,0.27261352539062
,https://vsuet.ru/,17,239,0.44438615167552,0.12945327758789,0.92721537232422,228,16.653221372907,3.3479927062988,4.6671779632568,5.7438319354017,8.8924155941217,11.992997482875,14.930071792286,2.8515036161592,0.058822646652555,0.92573870490579,0.18169137150477,0.22022519982561,5746,14358,14825,256,249789,-0.050039281898968,0.3410598651019,91.781251510854,3.2339686776796,5.880398184844,23.171808355957,59.816928824993,0.57598821308331,314358,0.83328286579055,0.9997460496614,2215,0.58332907386907,3348,1951,0.49098302795675,0.66681671142578
,http://www.vspu.ac.ru/,12,993,0.38801185309505,0.15210342407227,1.0299299736574,63,49.808202285932,12.317887115479,24.783750534058,27.676066077463,21.216867657667,35.672696844666,41.505382462693,8.0826250650568,0.26789687877393,0.72039759318034,0.32570642483477,0.31664873324004,19038,27918,21167,256,228645,-1.4486820216836,2.3865221665295,68.632045360231,7.4315543559638,19.738137907904,32.872465574202,85.996724765734,0.98517518477764,1304232,0.80932822174177,0.99976245777027,2368,0.54619407186334,7198,20430,0.5507128758958,0.20118637084961
,https://cchgeu.ru/,13,485,0.2655556355434,0.16498565673828,1.1235158463464,118,89.124140470916,39.481916046143,44.99324760437,59.859953430176,47.585736602473,52.917097520965,71.166154441864,300.11766015167,0.28158300137266,0.8925622438917,0.31674395563279,0.19929689453654,10153,10923,15797,256,193938,-3.8778400637451,-14.486257951462,79.74602536273,5.5370831252766,19.815410761354,20.261238857602,55.174198120786,0.34845209371697,881370,0.91523616013932,0.9998047552933,2881,0.57185491469857,2630,11036,0.64080354934659,0.30341949462891
,https://www.vsu.ru/,12,611,0.32963031202922,0.11603622436523,0.99024590338597,139,46.684598685563,12.458862304688,13.958405303955,18.709899212894,30.217205737705,27.817246083798,41.071628921694,0.21477086799975,0.17680046218075,0.79797862632602,0.29096893685018,0.30495813772038,13041,22202,19682,256,163542,4.1412650168544,0.80903469085774,76.099657627962,11.914961705292,14.768970193935,33.740912191279,88.769009511193,0.87578828056118,611463,0.66832492369031,0.99975339763262,2281,0.54824860868874,4448,12010,0.54435141970951,0.41300582885742
,https://esstu.ru/,15,193,0.43619738778015,0.071962738037109,0.96578661610023,122,11.85146589774,1.9367980957031,2.6752098083496,3.3027162127875,6.5329057617683,8.6761099110199,10.860651033904,1.3396380887495,0.053749695701082,0.94380604164273,0.19551486841239,0.20832189594303,4215,10374,12165,256,146931,-0.02567570497189,0.12001249997024,93.851424640346,2.2286777233666,4.1388295792665,21.913810058369,56.155158665145,0.85806664259385,136209,0.79038886004448,0.99965234857849,1618,0.57868716994438,2195,1455,0.48441962368318,0.80226516723633
,http://www.fa.ru/Pages/Home.aspx,14,276,0.31394618065474,0.16485977172852,1.0186118548853,122,67.372843448789,19.260768890381,11.796292495728,22.586051777445,53.594071862482,28.278529901635,60.597027915555,356.08255650722,0.12712340260718,0.71221502865062,0.276192110431,0.30232104782669,6656,9554,11081,256,176187,1.8934139422887,1.5147425611768,69.178562950733,17.580682548066,14.81258188635,30.062658022872,81.385473779962,0.40844956699156,767586,0.61647874202521,0.9996647794994,1678,0.57357033877202,1904,4362,0.59556387613756,0.25847778320312
,https://www.vyatsu.ru/,15,112,0.4749876649318,0.050346374511719,1.0203226372085,92,10.704172100976,1.4218910217285,1.870975112915,2.3499621168903,6.1968740200464,7.8474468691788,9.9991834659091,1.0437290281416,0.026971559205697,0.96536648918601,0.12936729693591,0.152650850305,2893,10423,11771,256,100263,-0.20096439537328,0.24370702153446,96.258579152859,2.7610985881837,4.0412311436561,16.02400360903,41.459857215546,1.3756130035785,153234,0.42389292081508,0.99920662905501,709,0.46952510484351,2131,1574,0.47403264242243,0.86955184936523
,http://www.ggpi.org/news.php,13,765,0.53534654847067,0.15381011962891,1.0081495260873,55,44.734702406564,15.301203918457,16.09027557373,22.204139465262,23.497380415016,29.957662011209,38.073460566986,356.96691651354,0.17664736832507,0.80318280388327,0.26019889883157,0.2736965763365,16576,19877,19266,256,201816,1.9078471173374,-1.7025328642532,76.452348322394,9.1230977080637,14.418121885261,30.3526045019,80.657611470656,0.57486667955318,1135326,0.83516008445364,0.99978406909789,2605,0.56200271210605,5607,17652,0.53188743343064,0.46650924682617
,http://www.gasu.ru/,11,163,0.327037803616,0.05382080078125,0.9954571266326,109,29.802459452382,3.8586364746094,4.1831024169922,5.6909947526098,22.378672907367,16.986261272441,28.095161026599,358.92417969467,0.042500215323934,0.93484932095397,0.1678570143098,0.18476552653456,3605,11353,14764,256,107757,1.0426156197993,-0.073508717510587,92.519394932457,8.0264004955277,8.6051619856717,20.312147493002,54.550304795617,0.69285255177733,192498,0.47844729417915,0.99935419058553,871,0.53572723216693,2227,3267,0.48794631958008,0.8314567565918
,https://kosygin-rgu.ru/,14,711,0.34532302001622,0.17762451171875,1.0199923785769,153,55.21095459219,16.391917419434,26.236791229248,30.936453751079,27.778477456368,36.577626858131,45.930018466866,148.71681002939,0.23372959257657,0.78068521836225,0.32311770427549,0.21583708075918,14857,23666,20873,255,188910,1.3056454321567,-8.4016509202621,72.59070343373,7.0991388022614,17.647079234837,27.417896037904,72.98336556847,0.73735080728316,937980,0.91587615178195,0.9998169541165,3073,0.64794119118326,4687,11546,0.58170986051415,-0.34274139404297
,https://www.pushkin.institute/,11,120,0.29935678228302,0.11123275756836,0.96013687075873,133,3.5617510243789,0.4287109375,0.48593215942383,0.64801476178744,2.0524232173037,2.6695658886054,3.3673465958426,0.53227868464136,0.0055723527021328,0.92234198177562,0.037880273070793,0.20545952324531,2654,2600,5241,256,194739,-0.0087102086504792,-0.019831489143678,92.427091407033,0.65265703780032,1.218112450863,20.237680123367,52.778918449855,0.49233965079784,305601,0.41651634330219,0.99796931407942,277,0.46618384839779,634,1545,0.49072127518064,0.061099243164062
,https://www.hse.ru/,14,483,0.43398118815514,0.13468551635742,1.0581043970067,96,24.131492014317,5.5849792480469,10.390435028076,11.796318632259,12.490892454548,16.371702208292,20.592596424639,359.27103139877,0.10347644998586,0.69516121060241,0.20523248838389,0.37998819565524,10044,12754,16933,256,148293,-0.2181603884091,0.76568449148431,68.214239970285,3.7079825717175,8.8032857295593,37.392746796894,96.040449330129,0.94526778049095,536535,0.90268118042556,0.999775,2500,0.54643684132723,2536,5369,0.56273899864478,0.49306869506836
,https://gaugn.ru/,13,55,0.26766753698869,0.046236419677734,1.0280560588298,67,6.883364560899,0.5004524230957,0.73499717712402,0.88919822208698,3.7580763993096,5.4457620908841,6.6166050942729,0.25437313877051,0.0096681179843948,0.97186435774261,0.0788539935098,0.14410854948971,1395,6605,7190,256,86181,-0.0072125705149129,0.030258398834036,97.094272780559,1.1985229349211,2.4786672101562,14.711343045054,37.811876712969,0.40088890390375,74616,0.43938595920874,0.9965490797546,163,0.47958848141081,762,836,0.47194507540953,0.80490112304688
,https://guu.ru/,12,339,0.31301259694552,0.1671989440918,1.1211177644711,78,42.194613677155,13.543260192871,9.5497344970703,16.571581868257,31.514277356824,19.809402019667,37.223139116678,92.422767413043,0.10149818244571,0.62228056066176,0.18638586995864,0.22008957066772,7418,18781,19344,245,131238,-0.62518438769187,-1.1057811995901,61.88641524662,12.474795553201,9.8456203975886,20.889800376114,56.491190395207,0.43471095955409,691080,0.72461080260669,0.99972995679309,2083,0.5289609586255,3784,7344,0.59085611107551,-0.030941772460937
,https://gstou.ru/,10,52,0.39591574208072,0.030330657958984,0.75259963404293,68,30.996170626926,5.3635856628418,2.2942401885986,5.833660018001,27.237752349092,10.650709401401,29.246072621526,359.44947547562,0.03299336139116,0.9690789046942,0.15546655940111,0.13162397459112,1307,4771,5663,256,62325,1.9177520121523,0.93096899867146,95.817840744165,10.535398255341,5.4378759835585,16.133423835113,45.835584446922,0.98786328740362,57765,0.41733360510742,0.99873595505618,445,0.49628530178154,486,746,0.48205936870451,0.86896591186523
,http://dgpu.net/ru/,13,627,0.38440426218922,0.1485725402832,1.0073331141072,248,45.472421046931,13.741763305664,16.278197479248,21.302952187955,27.772820941269,27.496123825852,39.081535390544,349.10615087042,0.13710314092905,0.87864124073702,0.23238614030498,0.18781029378599,14401,25214,21113,256,205923,0.71686148290022,-2.6567932426931,84.381296847394,10.175030580051,13.89168575877,22.488541621443,61.483859475015,0.40572579483714,797592,0.89059134859319,0.99981143144485,2983,0.60920262018767,6698,12646,0.51455864564974,0.41548919677734
,http://dstu.ru/,11,887,0.27126381159771,0.23888549804688,1.0278916500393,113,84.385353756484,32.474624633789,36.479995727539,48.840468193771,48.993437066836,49.622214393268,69.733213298353,307.5201567397,0.33682628252853,0.76130298988492,0.38813111249461,0.25278887170067,17510,25332,21490,256,231582,2.5096973772244,-10.85081087479,67.773369012804,14.839117584215,21.732147708544,30.114942405402,81.012513750677,0.57856356726913,1165230,0.85913258161925,0.9997940314903,2731,0.57215473026811,7343,14982,0.5869855330461,-0.29286270141602
,http://www.dgu.ru/,13,472,0.43771360218729,0.17248153686523,1.081739752358,196,54.374461054047,17.542272186279,11.644094467163,21.055076571167,41.344864523146,24.498318112128,48.057938082697,358.12959080759,0.14205145986804,0.87563826317881,0.29544020200797,0.20745763062504,10036,23399,18743,256,228141,5.1724481750466,3.3591827977332,84.026219470625,16.343536302736,13.490992065216,26.184329248649,75.136720492797,0.38415905489188,519831,0.79617249955206,0.99977819400631,2536,0.57571953958824,4458,6484,0.53043224061647,0.57739410400391
,https://www.dvfu.ru/,12,651,0.33336438388646,0.14484329223633,0.97770388099323,191,39.704345070086,9.8233291625977,15.293707275391,18.176778539171,20.117567598064,27.720674847093,34.251311508334,343.81409112758,0.15555789750533,0.83179292566636,0.27197171208724,0.26621875025948,14002,20568,19961,256,197859,1.3503711258837,-4.539520272523,79.617672310871,6.5657042435968,13.68221244437,30.362169738132,80.092433031719,0.63435097172743,923847,0.6847324100823,0.99975564726325,2302,0.62511524406131,5372,11744,0.54159099802278,0.34404830932617
,https://donstu.ru/,11,373,0.35236350229591,0.097231292724609,9.6792750197005,26,98.475033253984,44.938544464111,47.934248733521,65.705136634817,55.392474561245,55.994298598432,78.763492263539,220.37714276782,0.42602217766266,0.64004474116307,0.42110989367496,0.26692596274129,7667,26939,20542,256,145098,0.72454698629244,-11.054986699332,55.165300131455,13.707786057782,24.592625354695,26.390715150968,69.627978842661,0.94885877122872,295203,0.78494082089254,0.99975436681223,2290,0.61085044188223,5263,4091,0.66804865094431,-0.16303405761719
,https://kpfu.ru/,15,83,0.569575989738,0.033785247802734,1.0412836479852,123,9.2928286923325,0.98250122070312,1.3992279052734,1.7097214333274,5.1025134492478,7.1450133543986,8.7799122623343,0.56457679932455,0.018884745812986,0.97970012889189,0.11008161800856,0.12333055835767,1999,9807,10501,256,81609,-0.0026781134504407,0.096232166354593,97.709429728056,1.7931422532768,3.3571222104228,13.183193504107,34.002626596051,1.204295718319,106230,0.59910320332135,0.99902003484321,574,0.45232294754,1655,1081,0.46935654927748,0.90513687133789
