page_name,page_url,aim[AIM.DynamicCc][avg cluster colors],aim[AIM.DynamicCc][clusters],aim[AIM.EdgeCongestion],aim[AIM.EdgeDensity],aim[AIM.FgContrast],aim[AIM.GridQuality],aim[AIM.HasslerSusstrunk][Colorfulness],aim[AIM.HasslerSusstrunk][dist A],aim[AIM.HasslerSusstrunk][dist B],aim[AIM.HasslerSusstrunk][dist RGYB],aim[AIM.HasslerSusstrunk][std A],aim[AIM.HasslerSusstrunk][std B],aim[AIM.HasslerSusstrunk][std RGYB],aim[AIM.HsvColours][avg Hue],aim[AIM.HsvColours][avg Saturation],aim[AIM.HsvColours][avg Value],aim[AIM.HsvColours][std Saturation],aim[AIM.HsvColours][std Value],aim[AIM.HsvSpectrum][HSV],aim[AIM.HsvSpectrum][Hue],aim[AIM.HsvSpectrum][Saturation],aim[AIM.HsvSpectrum][Value],aim[AIM.JpgFileSize],aim[AIM.LabColours][mean A],aim[AIM.LabColours][mean B],aim[AIM.LabColours][mean Lightness],aim[AIM.LabColours][std A],aim[AIM.LabColours][std B],aim[AIM.LabColours][std Lightness],aim[AIM.Luminance],aim[AIM.PixelSymmetry],aim[AIM.PngFileSize],aim[AIM.QuadtreeDec][balance],aim[AIM.QuadtreeDec][equilibrium],aim[AIM.QuadtreeDec][leaves],aim[AIM.QuadtreeDec][symmetry],aim[AIM.StaticCc],aim[AIM.UniqueRgb],aim[AIM.Wave],aim[AIM.WhiteSpace]
,https://www.bsu.ru/,12,1102,0.29931341006335,0.18276138305664,0.99811249860566,137,52.482929676229,14.827115631104,28.797281265259,32.390226399464,22.153775585837,36.580447770072,42.765861756389,236.21745154971,0.2604920651565,0.71612848020067,0.28320993371644,0.29254684705939,22516,19413,20154,256,180618,2.8342215128071,-4.7974415484387,65.45432318678,10.177956045217,21.432614439567,32.389123380138,85.206825683367,0.53309850666844,1074096,0.92652914378377,0.99983714533874,3454,0.63695603593865,5496,20583,0.57804252475565,0.35597534179688
,https://www.vvsu.ru/,11,754,0.29362820530279,0.13190002441406,1.0761353143625,91,68.054709150699,26.581246185303,45.968503952026,53.100527345321,31.384975109233,41.616729194279,52.124550947103,260.80237299596,0.31823279821126,0.84285166422526,0.3029213311835,0.18883301201421,16365,23117,20608,256,149181,8.8344402363407,-19.546059906475,71.353876674741,15.306242648996,22.009029239114,24.85405900395,68.806427581074,0.70249484310002,704472,0.92790851269055,0.99981086079354,2974,0.61242433074173,6150,15109,0.61497804885831,0.28288955688477
,http://www.vstu.ru/,14,272,0.39789697941276,0.11009674072266,1.1031365695063,188,67.348960954867,20.538656616211,27.500120544434,34.323360056338,34.719299052174,45.271355263141,57.051952937966,325.37661295951,0.25470965630268,0.87702496098537,0.39802117792095,0.22392526729231,6352,16132,19811,256,149529,1.2342156327616,-10.523129327018,81.196559951786,6.6555485699257,18.65854371909,29.821641168738,81.398524255779,1.2088532573568,318093,0.79102989188774,0.99972995679309,2083,0.58825704658662,3111,3526,0.53870493874374,0.62462310791016
,https://vgasu.ru/,12,301,0.33388506238098,0.088185119628906,1.4151501278089,86,59.548285194821,17.644530487061,34.495944595337,38.746608233926,23.85157194078,41.567310564877,47.924302724643,234.67914227749,0.27355801865466,0.85677887561275,0.36641827880603,0.19121396276578,6104,11540,16257,255,111723,3.9460271116866,-14.790883027402,76.790380661446,7.2381111496203,19.532499795663,29.027826898377,79.603691203667,0.71050566371117,274299,0.89855090968009,0.99972641050584,2056,0.62302958602372,2756,2427,0.5416653531751,0.60253524780273
,https://vspu.ru/,13,765,0.33179314941725,0.15252380371094,1.2288216754601,203,38.328321626994,9.7235191345215,16.148611068726,18.850052090336,17.244334462566,27.752078370923,32.673305999894,250.58917699135,0.13562881665192,0.8178346491795,0.21385967019771,0.24862591253348,16008,25064,20419,256,209952,0.017368427609539,0.52084824178509,79.231113726664,8.7584938775527,15.255296659528,25.954021642139,68.09675625067,0.45830346531675,846123,0.89949171121753,0.99982928679818,3295,0.62295432598524,6198,12261,0.5106901305358,0.50606842041016
,https://volsu.ru/,11,295,0.2889675375459,0.084206390380859,1.0221154371212,137,70.996749420402,17.137517547607,29.297750473022,33.941901692068,32.206403257629,51.585966561099,60.814178912782,11.247576417423,0.22892439472218,0.88187409943225,0.35984490349552,0.22696705029551,6737,21780,19569,256,132138,1.6335729033545,7.5686213180408,84.024902411602,11.009369461152,25.157829796468,26.200022728365,71.221887460207,0.34117976198891,386898,0.85385272698604,0.9997578562204,2323,0.56725512020793,4541,4102,0.52508886755159,0.64437255859375
,https://vogu35.ru/,13,1184,0.31703055730535,0.2143798828125,1.0257748481324,194,59.005749837261,24.990501403809,31.53120880127,40.233596519364,28.600328496133,37.215298077608,46.935670881452,213.30277607763,0.29745614543189,0.73752525479186,0.29336185758672,0.27332048723862,25334,30266,21320,256,273357,-1.7641819433852,-2.0939838002135,68.158907650095,11.074934014656,20.650144012233,29.23414333927,76.721795041935,0.54544192844348,1469580,0.92950465288834,0.99985205155181,3802,0.65091381744998,9202,19221,0.57556336706993,0.27712936401367
,https://vsuet.ru/,14,326,0.30456649901742,0.113037109375,0.98058380554112,170,36.823954938907,8.6727264404297,8.1725601196289,11.916665759325,28.319544782493,17.421148238355,33.248955211109,55.550330528488,0.072082934268383,0.87606849820006,0.16992643802276,0.21660974612395,7648,12522,17253,256,145851,1.0146591080697,-1.2036529568968,85.67667735395,10.492080981288,9.512559669149,23.177767797022,63.473424233788,0.52061251977802,311898,0.89209943915021,0.99972520762091,2047,0.48097811612569,2616,3487,0.52429639026038,0.58349151611328
,http://www.vspu.ac.ru/,13,1084,0.39067220434735,0.17376861572266,1.0737151865476,99,64.473965175286,18.029397583008,37.563343811035,41.66610103516,27.789050354771,43.921286130053,51.974134864738,227.5346288925,0.34635823891861,0.72214438344918,0.35211201220035,0.2881313314031,21724,30938,21434,256,248154,0.25167261089776,-2.5535301464811,65.526900949918,10.402256717166,26.167633134046,31.035587219057,82.070671762925,0.6944000328129,1414191,0.92167155550099,0.99981641644909,3064,0.62242958852721,8296,21999,0.55507218780849,0.17826080322266
,https://cchgeu.ru/,13,528,0.21241339717913,0.16735000610352,1.0798594497608,101,88.658780146836,41.53547744751,49.874311447144,64.904875233832,46.38509397042,51.335250762148,69.187317576687,235.04413453889,0.31409220966025,0.88868845322553,0.30613841424497,0.19359805406724,10924,9556,16393,256,184794,-3.6115533358717,-17.140457588127,77.914932108156,5.8354858990011,19.393175718792,20.977332125234,57.593947720903,0.33045196558027,881202,0.92116177074638,0.99983128374325,3334,0.60877445553868,2430,11101,0.6527048181298,-0.003338623046875
,https://www.vsu.ru/,12,547,0.39283697791885,0.12170562744141,0.99479373358278,139,70.203906595063,27.77659072876,15.547037887573,31.831578339609,54.597891588223,26.420266614396,60.65443309318,348.201153347,0.21489156418776,0.86417956782322,0.33883060575691,0.20030490894507,11057,28463,20925,256,194058,10.219322008476,0.71452501685491,79.815576326187,20.70023097541,15.849820348719,27.829061656981,81.628102926641,1.1655787112325,876693,0.65946467852591,0.99975372154116,2284,0.54642475497684,7640,10745,0.55998116780775,0.40479049682617
,https://esstu.ru/,12,689,0.39791309093782,0.14747543334961,1.0596478873239,47,64.82603914819,29.099228668213,27.749796676636,40.209654620247,37.400123763468,37.218006080561,52.763142762116,286.35867002388,0.37942276803129,0.58244646857767,0.41231809600297,0.36363286919825,14156,24889,20721,256,203037,-3.3335459838136,-6.7765419107327,53.461015980218,12.580310148602,17.910174460071,36.796363855004,95.852491001203,0.6594804511681,771807,0.82963931973648,0.99980455177206,2878,0.57374320351416,6550,11458,0.64493082505762,0.26047515869141
,http://www.fa.ru/Pages/Home.aspx,13,857,0.29321029303383,0.17315979003906,1.0261508169189,46,94.221288874052,68.229979705811,42.270629501343,80.262919515148,58.99283562916,37.944742041951,70.142413019508,173.56718894711,0.54194427008812,0.69630015354531,0.3799309696734,0.23756872928499,17168,21967,19538,254,165303,-9.2031610035503,1.2690865933184,63.337866165314,23.690351667376,22.562263435599,24.154621471499,70.583347338835,0.41628988767816,910743,0.92600613564429,0.99981907365712,3109,0.61105966578068,4793,18818,0.60785144052899,0.036871337890625
,https://www.vyatsu.ru/,14,543,0.31092587079488,0.1296745300293,1.221984088326,15,79.591630404645,25.516836547852,69.960165405273,74.468340191943,15.161583671362,55.207047354373,57.251128347062,218.09162634882,0.79400797329025,0.48550488341088,0.27131727576518,0.33883802855624,11498,22603,20273,256,171003,11.778154281122,-31.33517820721,28.391714060291,17.319599370168,28.892649884792,26.660560658891,64.043132149044,0.84323473651143,653886,0.88487709756037,0.99980576657459,2896,0.65144017777846,4910,6747,0.7060970331221,-0.0038780212402344
,http://www.ggpi.org/news.php,13,846,0.53266231013941,0.17620010375977,1.0281066978664,69,45.256447564933,15.899586486816,17.058425140381,23.319234951467,23.481211000109,30.207815885125,38.260677079493,354.00456562595,0.18279595232209,0.79190908394608,0.25980767359037,0.27203992113095,18404,19994,19418,256,236628,1.8798708080005,-2.0108426195461,75.168984312578,9.1485925929151,14.663051048301,30.016377025386,79.693361660021,0.49121726932358,1243365,0.86214127494795,0.9998073630137,2920,0.58755011742661,5640,18684,0.53967263393443,0.33370819091797
,http://www.gasu.ru/,12,460,0.34454291322191,0.10973281860352,1.014601480288,122,79.440291712424,30.608433532715,52.873500061035,61.094052182114,40.744466907037,45.547494514567,61.11207605779,254.59341236791,0.45491555085252,0.74973453596527,0.39395027667521,0.22117233005855,10118,17738,19392,251,134499,10.75010058659,-22.926291270577,60.483884099546,16.874187978833,24.396767738164,33.552353914495,91.609332162742,0.38395695901923,487728,0.88853183190394,0.99978104320747,2569,0.62010660820729,3897,7192,0.63137986189373,0.32937622070312
,https://kosygin-rgu.ru/,13,524,0.34124054241749,0.11489715576172,1.0078445973706,148,71.768296256355,20.967475128174,33.221906661987,39.285240173739,32.728086550477,50.267281144952,59.982724204234,351.40689931189,0.24148494968066,0.89933821135876,0.36147230726865,0.16380634279974,10880,19230,20359,256,167133,1.9545375098696,-11.641278613281,82.261956480552,8.2365515773385,22.12951090073,26.110817711468,73.559119066415,0.69962843150256,585585,0.90128450783592,0.99978382013836,2602,0.6174360128835,4170,8174,0.54612313392623,0.60197448730469
,https://www.pushkin.institute/,11,434,0.24496859181558,0.10580291748047,0.9670660255905,83,53.385899065788,22.360356140137,21.976924133301,31.35236388336,29.146400918159,32.935458357622,43.980189900781,246.49517208493,0.18563564447777,0.84179820939606,0.21223612421266,0.16455054856637,9038,11923,16007,188,122442,6.186003625978,-6.6750771614302,78.683358143089,15.587028505445,16.407165987892,20.548985753937,57.383139253006,0.42214371330246,362583,0.86126751752007,0.99978845430613,2659,0.61486066585003,2229,5520,0.59310259953497,0.28009185791016
,https://www.hse.ru/,14,670,0.42882808012417,0.15541229248047,1.0651612903226,134,26.125462909825,8.802433013916,11.084316635132,14.154324506395,15.080589481467,15.851615261599,21.879165557906,231.05067838175,0.089913933862324,0.87430759803922,0.14482264088388,0.19476467249767,13858,16827,18326,256,158745,-0.11271328860036,-0.73818118108105,85.595582997203,5.444512450159,8.1383322266703,20.438571783238,54.131028104127,0.85008837904841,779670,0.91522644925064,0.99980696636925,2914,0.61154907160748,3818,10545,0.50198513535771,0.58279190063477
,https://gaugn.ru/,12,1139,0.15047668642846,0.15825271606445,1.0678631495473,63,80.259694288401,25.08369140625,55.002944946289,60.452589087056,29.23860939648,54.813181387743,62.123917562285,291.03733700939,0.42857247473174,0.69295315611596,0.35350699842601,0.26473606155036,22887,20828,20881,256,150360,10.660562366079,-14.974753719481,55.451010423367,11.097103818383,32.357990381945,31.150392391689,83.430424903189,0.75978154921312,1118055,0.87943816471453,0.99981349469496,3016,0.59242310352163,5784,20818,0.61839846530343,0.23752517700195
,https://guu.ru/,13,379,0.31219612952429,0.16647567749023,1.1632554779677,78,42.249357237047,13.681314086914,11.172370147705,17.663527673206,31.477528144614,19.351739283516,36.950298935085,64.989211348428,0.11364803495939,0.6214808624866,0.18290445300593,0.2212651741477,8473,18926,19379,245,137286,-1.1758592403793,0.041637708440128,61.790198869054,12.511351467089,10.18575178582,20.98348513599,56.724525720572,0.7358573953929,971853,0.74814117488132,0.99981047843666,2968,0.57181432546358,3868,10486,0.54532876997346,-0.03095703125
,https://gstou.ru/,14,361,0.24981227139501,0.12026672363281,0.98252235251831,48,60.929535102688,23.083704376221,14.753539657593,27.395699300381,49.713554025779,17.521234296095,52.710825312574,303.57649333616,0.2358336905041,0.60047687904507,0.2570433026464,0.33268074237152,7589,6438,11546,256,108006,10.461085568676,-1.0275306290811,53.79956135094,18.87471889376,12.377706440349,35.139088277757,93.749463101715,0.86699045279945,621549,0.89676444654223,0.99977713946117,2524,0.55499691267167,1401,3721,0.67699827413497,0.28329086303711
,http://dgpu.net/ru/,13,627,0.38440426218922,0.1485725402832,1.0073331141072,248,45.472421046931,13.741763305664,16.278197479248,21.302952187955,27.772820941269,27.496123825852,39.081535390544,349.10615087042,0.13710314092905,0.87864124073702,0.23238614030498,0.18781029378599,14401,25214,21113,256,205923,0.71686148290022,-2.6567932426931,84.381296847394,10.175030580051,13.89168575877,22.488541621443,61.483859475015,0.40572579483714,797592,0.89059134859319,0.99981143144485,2983,0.60920262018767,6698,12646,0.51455864564974,0.41548919677734
,http://dstu.ru/,12,781,0.25440823463168,0.2323974609375,1.0285409996383,125,82.401490329211,28.706424713135,35.207500076294,45.427160173547,47.003213153313,50.204288275345,68.773342277147,315.45954658109,0.28266742494865,0.77471386479396,0.37415303586742,0.21963180435233,15500,22759,21373,256,209418,0.77133507128942,-9.9744806118063,70.465772803033,12.59816491044,21.965852209375,26.571777940484,72.243484847733,0.5482449363101,993621,0.85723970372225,0.99978155339806,2575,0.56226770600755,5874,12446,0.57232439285245,-0.41473541259766
,http://www.dgu.ru/,12,445,0.42720350059669,0.15959396362305,1.080178484278,175,54.367977477643,17.362216949463,11.513209915161,20.832680575259,41.383420474088,24.551397354959,48.118173305065,358.68523446399,0.14120968999813,0.87984223608877,0.29668225119365,0.20548103564139,9552,23278,18721,256,203151,5.1354569008289,3.4197682907504,84.470621416392,16.355564865722,13.487172011603,26.108574801007,74.951080464295,0.36985173708616,472905,0.78490139651899,0.99975143614671,2263,0.55770620290994,4390,6895,0.52884120403298,0.60969848632812
,https://www.dvfu.ru/,12,520,0.26439058035274,0.13647918701172,0.9755262064515,116,53.463159955283,14.613478851318,19.717567062378,24.542538886539,29.007057400226,35.830676011122,46.100398289321,272.96260189709,0.15855598199288,0.8886224305396,0.28412952795983,0.20812480841142,11098,21038,20488,256,175170,0.58707928574046,-6.6049945190459,84.454581048839,8.5535440135534,15.702751445449,25.281901767069,68.665516376312,0.64590671421898,696912,0.90142097648777,0.99981819650937,3094,0.64265290399372,5118,7453,0.52876824484471,0.35704040527344
,https://donstu.ru/,13,814,0.35477970331053,0.1453498840332,1.1684908261746,34,97.912714068224,46.450328063965,49.643105316162,67.985813834075,54.420666536464,55.202098501736,77.516969918001,208.93047796654,0.45933003736587,0.59461143643248,0.39897198536329,0.29980837818146,16442,28135,20649,256,176451,0.23434600155862,-10.28232907303,50.176916978893,13.962448202492,25.363047780807,28.249278645046,73.271881868469,0.94565467467207,740211,0.93472516819591,0.99981802005823,3091,0.61908005754009,6195,17806,0.63095959479276,-0.16372146606445
,https://kpfu.ru/,7,3,0.25806451612903,0.13304138183594,1.004524310202,54,0,0,0,0,0,0,0,0,0,0.54752048866422,0,0.246168008647,256,1,1,256,89616,-0.0015474960040577,0.002933333156852,57.129183150006,0.00050924543591614,0.000965292666162,24.043998550771,62.772842204986,0.46436718586821,401265,0.33333333333333,0.96484375,16,0.43829100962368,32,256,0.66222782093636,0.039620208740234
,http://elsu.ru/,12,516,0.31390429215922,0.13712615966797,1.0403119261946,146,85.879758339796,42.512857055664,37.958600616455,56.992967774936,52.466124116318,44.477535754433,68.781868007315,287.34513803973,0.32049628698892,0.84026292688706,0.33731305637526,0.24934441690202,11370,31926,21398,256,205719,-1.5053068996028,-7.1734357607069,75.520854786122,17.875874263853,21.159172760432,27.755763225509,75.40531915354,0.60801870734134,704001,0.84195381634315,0.99982612055641,3235,0.62964953590746,6692,10227,0.61642537479028,0.32342224121094
,http://www.zabgu.ru/,13,572,0.3301606065547,0.14443588256836,1.0360756768394,211,63.253245640778,17.885998535156,35.044541168213,39.344997258739,24.96950984092,44.984441637384,51.449746463156,318.37142922917,0.24149776617217,0.85417690202302,0.29162134394803,0.19713608317124,12501,17667,19794,256,206604,4.6264177824467,-7.5823517913321,76.902324789054,9.3025393440613,25.156835121725,26.591163967615,72.135924860751,0.6076087558111,816249,0.92159049851057,0.99982959709179,3301,0.60022021594616,3859,8817,0.57506361938609,0.094242095947266
